time,source,unit,glucoseReading
2017-09-15 06:38:05.073,nightscout,mg/dL,113.0
2017-09-15 06:38:13.000,tidepool,mg/dL,108.108
2017-09-15 06:43:04.924,nightscout,mg/dL,110.0
2017-09-15 06:43:13.000,tidepool,mg/dL,108.108
2017-09-15 06:48:05.200,nightscout,mg/dL,107.0
2017-09-15 06:48:12.000,tidepool,mg/dL,90.09
2017-09-15 06:53:05.200,nightscout,mg/dL,105.0
2017-09-15 06:53:13.000,tidepool,mg/dL,90.09
2017-09-15 06:58:04.847,nightscout,mg/dL,103.0
2017-09-15 06:58:12.000,tidepool,mg/dL,90.09
2017-09-15 07:03:05.552,nightscout,mg/dL,101.0
2017-09-15 07:03:13.000,tidepool,mg/dL,90.09
2017-09-15 07:08:05.552,nightscout,mg/dL,97.0
2017-09-15 07:08:12.000,tidepool,mg/dL,90.09
2017-09-15 07:13:04.892,nightscout,mg/dL,94.0
2017-09-15 07:13:12.000,tidepool,mg/dL,90.09
2017-09-15 07:18:04.992,nightscout,mg/dL,91.0
2017-09-15 07:18:12.000,tidepool,mg/dL,90.09
2017-09-15 07:23:04.844,nightscout,mg/dL,88.0
2017-09-15 07:23:12.000,tidepool,mg/dL,72.072
2017-09-15 07:28:04.941,nightscout,mg/dL,86.0
2017-09-15 07:28:12.000,tidepool,mg/dL,72.072
2017-09-15 07:33:03.811,nightscout,mg/dL,84.0
2017-09-15 07:33:12.000,tidepool,mg/dL,72.072
2017-09-15 07:38:04.538,nightscout,mg/dL,82.0
2017-09-15 07:38:12.000,tidepool,mg/dL,72.072
2017-09-15 07:43:03.760,nightscout,mg/dL,81.0
2017-09-15 07:43:13.000,tidepool,mg/dL,72.072
2017-09-15 07:48:04.611,nightscout,mg/dL,83.0
2017-09-15 07:48:12.000,tidepool,mg/dL,72.072
2017-09-15 07:53:03.834,nightscout,mg/dL,83.0
2017-09-15 07:53:12.000,tidepool,mg/dL,72.072
2017-09-15 07:58:04.561,nightscout,mg/dL,79.0
2017-09-15 07:58:12.000,tidepool,mg/dL,72.072
2017-09-15 08:03:04.031,nightscout,mg/dL,82.0
2017-09-15 08:03:12.000,tidepool,mg/dL,72.072
2017-09-15 08:05:39.000,googlesheet,mg/dL,151.0
2017-09-15 08:08:04.591,nightscout,mg/dL,87.0
2017-09-15 08:08:12.000,tidepool,mg/dL,72.072
2017-09-15 08:13:03.732,nightscout,mg/dL,85.0
2017-09-15 08:13:12.000,tidepool,mg/dL,72.072
2017-09-15 08:18:04.390,nightscout,mg/dL,83.0
2017-09-15 08:18:12.000,tidepool,mg/dL,72.072
2017-09-15 08:23:03.805,nightscout,mg/dL,83.0
2017-09-15 08:23:12.000,tidepool,mg/dL,72.072
2017-09-15 08:28:04.532,nightscout,mg/dL,84.0
2017-09-15 08:28:12.000,tidepool,mg/dL,72.072
2017-09-15 08:33:02.935,nightscout,mg/dL,89.0
2017-09-15 08:33:13.000,tidepool,mg/dL,72.072
2017-09-15 08:38:03.538,nightscout,mg/dL,93.0
2017-09-15 08:38:12.000,tidepool,mg/dL,90.09
2017-09-15 08:43:02.884,nightscout,mg/dL,99.0
2017-09-15 08:43:12.000,tidepool,mg/dL,90.09
2017-09-15 08:48:03.611,nightscout,mg/dL,104.0
2017-09-15 08:48:12.000,tidepool,mg/dL,90.09
2017-09-15 08:53:02.956,nightscout,mg/dL,109.0
2017-09-15 08:53:12.000,tidepool,mg/dL,108.108
2017-09-15 08:58:03.683,nightscout,mg/dL,115.0
2017-09-15 08:58:12.000,tidepool,mg/dL,108.108
2017-09-15 09:03:02.905,nightscout,mg/dL,118.0
2017-09-15 09:03:12.000,tidepool,mg/dL,108.108
2017-09-15 09:08:03.633,nightscout,mg/dL,121.0
2017-09-15 09:08:12.000,tidepool,mg/dL,108.108
2017-09-15 09:13:03.540,nightscout,mg/dL,121.0
2017-09-15 09:13:12.000,tidepool,mg/dL,108.108
2017-09-15 09:18:03.540,nightscout,mg/dL,119.0
2017-09-15 09:18:12.000,tidepool,mg/dL,108.108
2017-09-15 09:23:02.803,nightscout,mg/dL,116.0
2017-09-15 09:23:12.000,tidepool,mg/dL,108.108
2017-09-15 09:28:03.530,nightscout,mg/dL,114.0
2017-09-15 09:28:12.000,tidepool,mg/dL,108.108
2017-09-15 09:33:02.934,nightscout,mg/dL,111.0
2017-09-15 09:33:12.000,tidepool,mg/dL,108.108
2017-09-15 09:38:03.406,nightscout,mg/dL,108.0
2017-09-15 09:38:12.000,tidepool,mg/dL,90.09
2017-09-15 09:43:02.881,nightscout,mg/dL,106.0
2017-09-15 09:43:12.000,tidepool,mg/dL,90.09
2017-09-15 09:48:03.611,nightscout,mg/dL,103.0
2017-09-15 09:48:12.000,tidepool,mg/dL,90.09
2017-09-15 09:53:02.826,nightscout,mg/dL,103.0
2017-09-15 09:53:12.000,tidepool,mg/dL,90.09
2017-09-15 09:58:03.560,nightscout,mg/dL,105.0
2017-09-15 09:58:12.000,tidepool,mg/dL,90.09
2017-09-15 10:03:02.907,nightscout,mg/dL,105.0
2017-09-15 10:03:12.000,tidepool,mg/dL,90.09
2017-09-15 10:08:03.508,nightscout,mg/dL,106.0
2017-09-15 10:08:12.000,tidepool,mg/dL,90.09
2017-09-15 10:13:02.856,nightscout,mg/dL,104.0
2017-09-15 10:13:12.000,tidepool,mg/dL,90.09
2017-09-15 10:18:03.583,nightscout,mg/dL,103.0
2017-09-15 10:18:12.000,tidepool,mg/dL,90.09
2017-09-15 10:23:02.928,nightscout,mg/dL,103.0
2017-09-15 10:23:12.000,tidepool,mg/dL,90.09
2017-09-15 10:28:03.655,nightscout,mg/dL,105.0
2017-09-15 10:28:12.000,tidepool,mg/dL,90.09
2017-09-15 10:33:04.575,nightscout,mg/dL,103.0
2017-09-15 10:33:12.000,tidepool,mg/dL,90.09
2017-09-15 10:38:03.842,nightscout,mg/dL,99.0
2017-09-15 10:38:12.000,tidepool,mg/dL,90.09
2017-09-15 10:43:04.842,nightscout,mg/dL,100.0
2017-09-15 10:43:13.000,tidepool,mg/dL,90.09
2017-09-15 10:48:03.939,nightscout,mg/dL,100.0
2017-09-15 10:48:12.000,tidepool,mg/dL,90.09
2017-09-15 10:53:04.004,nightscout,mg/dL,103.0
2017-09-15 10:53:12.000,tidepool,mg/dL,90.09
2017-09-15 10:58:03.697,nightscout,mg/dL,104.0
2017-09-15 10:58:12.000,tidepool,mg/dL,90.09
2017-09-15 11:03:04.423,nightscout,mg/dL,104.0
2017-09-15 11:03:12.000,tidepool,mg/dL,90.09
2017-09-15 11:08:04.522,nightscout,mg/dL,105.0
2017-09-15 11:08:12.000,tidepool,mg/dL,90.09
2017-09-15 11:13:03.620,nightscout,mg/dL,104.0
2017-09-15 11:13:12.000,tidepool,mg/dL,90.09
2017-09-15 11:18:04.347,nightscout,mg/dL,107.0
2017-09-15 11:18:12.000,tidepool,mg/dL,90.09
2017-09-15 11:23:04.691,nightscout,mg/dL,109.0
2017-09-15 11:23:12.000,tidepool,mg/dL,108.108
2017-09-15 11:28:03.668,nightscout,mg/dL,109.0
2017-09-15 11:28:12.000,tidepool,mg/dL,108.108
2017-09-15 11:33:03.109,nightscout,mg/dL,112.0
2017-09-15 11:33:12.000,tidepool,mg/dL,108.108
2017-09-15 11:38:03.109,nightscout,mg/dL,120.0
2017-09-15 11:38:12.000,tidepool,mg/dL,108.108
2017-09-15 11:43:03.756,nightscout,mg/dL,129.0
2017-09-15 11:43:12.000,tidepool,mg/dL,126.126
2017-09-15 11:48:02.854,nightscout,mg/dL,135.0
2017-09-15 11:48:12.000,tidepool,mg/dL,126.126
2017-09-15 11:53:03.581,nightscout,mg/dL,141.0
2017-09-15 11:53:12.000,tidepool,mg/dL,126.126
2017-09-15 12:00:00.000,googlesheet,mg/dL,148.0
2017-09-15 12:08:03.623,nightscout,mg/dL,143.0
2017-09-15 12:08:12.000,tidepool,mg/dL,126.126
2017-09-15 12:13:03.728,nightscout,mg/dL,136.0
2017-09-15 12:13:12.000,tidepool,mg/dL,126.126
2017-09-15 12:18:03.826,nightscout,mg/dL,129.0
2017-09-15 12:18:12.000,tidepool,mg/dL,126.126
2017-09-15 12:23:03.801,nightscout,mg/dL,123.0
2017-09-15 12:23:12.000,tidepool,mg/dL,108.108
2017-09-15 12:28:03.775,nightscout,mg/dL,119.0
2017-09-15 12:28:12.000,tidepool,mg/dL,108.108
2017-09-15 13:13:04.963,nightscout,mg/dL,131.0
2017-09-15 13:13:13.000,tidepool,mg/dL,126.126
2017-09-15 13:18:04.243,nightscout,mg/dL,130.0
2017-09-15 13:18:12.000,tidepool,mg/dL,126.126
2017-09-15 13:23:04.599,nightscout,mg/dL,128.0
2017-09-15 13:23:12.000,tidepool,mg/dL,126.126
2017-09-15 13:28:04.698,nightscout,mg/dL,130.0
2017-09-15 13:28:12.000,tidepool,mg/dL,126.126
2017-09-15 13:33:04.672,nightscout,mg/dL,132.0
2017-09-15 13:33:12.000,tidepool,mg/dL,126.126
2017-09-15 13:38:04.645,nightscout,mg/dL,136.0
2017-09-15 13:38:12.000,tidepool,mg/dL,126.126
2017-09-15 13:43:04.621,nightscout,mg/dL,138.0
2017-09-15 13:43:12.000,tidepool,mg/dL,126.126
2017-09-15 13:48:04.718,nightscout,mg/dL,140.0
2017-09-15 13:48:12.000,tidepool,mg/dL,126.126
2017-09-15 13:53:04.189,nightscout,mg/dL,140.0
2017-09-15 13:53:12.000,tidepool,mg/dL,126.126
2017-09-15 13:58:04.623,nightscout,mg/dL,141.0
2017-09-15 13:58:12.000,tidepool,mg/dL,126.126
2017-09-15 14:03:04.600,nightscout,mg/dL,144.0
2017-09-15 14:03:12.000,tidepool,mg/dL,126.126
2017-09-15 14:08:04.575,nightscout,mg/dL,143.0
2017-09-15 14:08:12.000,tidepool,mg/dL,126.126
2017-09-15 14:13:04.406,nightscout,mg/dL,146.0
2017-09-15 14:13:12.000,tidepool,mg/dL,144.144
2017-09-15 14:18:04.629,nightscout,mg/dL,148.0
2017-09-15 14:18:12.000,tidepool,mg/dL,144.144
2017-09-15 14:23:04.604,nightscout,mg/dL,150.0
2017-09-15 14:23:12.000,tidepool,mg/dL,144.144
2017-09-15 14:28:04.623,nightscout,mg/dL,151.0
2017-09-15 14:28:12.000,tidepool,mg/dL,144.144
2017-09-15 14:33:04.677,nightscout,mg/dL,153.0
2017-09-15 14:33:12.000,tidepool,mg/dL,144.144
2017-09-15 14:38:03.897,nightscout,mg/dL,153.0
2017-09-15 14:38:12.000,tidepool,mg/dL,144.144
2017-09-15 14:43:03.904,nightscout,mg/dL,153.0
2017-09-15 14:43:12.000,tidepool,mg/dL,144.144
2017-09-15 14:48:04.458,nightscout,mg/dL,154.0
2017-09-15 14:48:12.000,tidepool,mg/dL,144.144
2017-09-15 14:53:04.556,nightscout,mg/dL,154.0
2017-09-15 14:53:12.000,tidepool,mg/dL,144.144
2017-09-15 14:58:04.531,nightscout,mg/dL,153.0
2017-09-15 14:58:12.000,tidepool,mg/dL,144.144
2017-09-15 15:03:05.133,nightscout,mg/dL,151.0
2017-09-15 15:03:12.000,tidepool,mg/dL,144.144
2017-09-15 15:08:04.482,nightscout,mg/dL,148.0
2017-09-15 15:08:12.000,tidepool,mg/dL,144.144
2017-09-15 15:13:03.793,nightscout,mg/dL,146.0
2017-09-15 15:13:12.000,tidepool,mg/dL,144.144
2017-09-15 15:18:04.487,nightscout,mg/dL,144.0
2017-09-15 15:18:12.000,tidepool,mg/dL,126.126
2017-09-15 15:23:04.464,nightscout,mg/dL,141.0
2017-09-15 15:23:12.000,tidepool,mg/dL,126.126
2017-09-15 15:28:04.464,nightscout,mg/dL,140.0
2017-09-15 15:28:12.000,tidepool,mg/dL,126.126
2017-09-15 15:33:04.202,nightscout,mg/dL,137.0
2017-09-15 15:33:12.000,tidepool,mg/dL,126.126
2017-09-15 15:38:03.789,nightscout,mg/dL,135.0
2017-09-15 15:38:12.000,tidepool,mg/dL,126.126
2017-09-15 15:38:46.000,googlesheet,mg/dL,93.0
2017-09-15 15:43:12.000,tidepool,mg/dL,126.126
2017-09-15 15:48:04.178,nightscout,mg/dL,129.0
2017-09-15 15:48:12.000,tidepool,mg/dL,126.126
2017-09-15 15:53:04.343,nightscout,mg/dL,125.0
2017-09-15 15:53:12.000,tidepool,mg/dL,108.108
2017-09-15 15:58:04.084,nightscout,mg/dL,125.0
2017-09-15 15:58:12.000,tidepool,mg/dL,108.108
2017-09-15 16:03:04.512,nightscout,mg/dL,125.0
2017-09-15 16:03:12.000,tidepool,mg/dL,108.108
2017-09-15 16:08:03.815,nightscout,mg/dL,125.0
2017-09-15 16:08:12.000,tidepool,mg/dL,108.108
2017-09-15 16:13:03.815,nightscout,mg/dL,123.0
2017-09-15 16:13:12.000,tidepool,mg/dL,108.108
2017-09-15 16:18:04.469,nightscout,mg/dL,120.0
2017-09-15 16:18:12.000,tidepool,mg/dL,108.108
2017-09-15 16:23:04.320,nightscout,mg/dL,115.0
2017-09-15 16:23:12.000,tidepool,mg/dL,108.108
2017-09-15 16:28:04.255,nightscout,mg/dL,107.0
2017-09-15 16:28:12.000,tidepool,mg/dL,90.09
2017-09-15 16:33:04.257,nightscout,mg/dL,103.0
2017-09-15 16:33:12.000,tidepool,mg/dL,90.09
2017-09-15 16:38:04.357,nightscout,mg/dL,108.0
2017-09-15 16:38:12.000,tidepool,mg/dL,90.09
2017-09-15 16:43:04.332,nightscout,mg/dL,105.0
2017-09-15 16:43:12.000,tidepool,mg/dL,90.09
2017-09-15 16:48:04.306,nightscout,mg/dL,110.0
2017-09-15 16:48:12.000,tidepool,mg/dL,108.108
2017-09-15 16:53:04.281,nightscout,mg/dL,119.0
2017-09-15 16:53:12.000,tidepool,mg/dL,108.108
2017-09-15 16:58:04.256,nightscout,mg/dL,129.0
2017-09-15 16:58:12.000,tidepool,mg/dL,126.126
2017-09-15 17:03:04.600,nightscout,mg/dL,138.0
2017-09-15 17:03:12.000,tidepool,mg/dL,126.126
2017-09-15 17:08:04.203,nightscout,mg/dL,144.0
2017-09-15 17:08:12.000,tidepool,mg/dL,126.126
2017-09-15 17:13:04.180,nightscout,mg/dL,147.0
2017-09-15 17:13:12.000,tidepool,mg/dL,144.144
2017-09-15 17:18:04.493,nightscout,mg/dL,147.0
2017-09-15 17:18:12.000,tidepool,mg/dL,144.144
2017-09-15 17:23:04.500,nightscout,mg/dL,147.0
2017-09-15 17:23:12.000,tidepool,mg/dL,144.144
2017-09-15 17:28:04.350,nightscout,mg/dL,146.0
2017-09-15 17:28:12.000,tidepool,mg/dL,144.144
2017-09-15 17:33:03.631,nightscout,mg/dL,153.0
2017-09-15 17:33:12.000,tidepool,mg/dL,144.144
2017-09-15 17:38:03.740,nightscout,mg/dL,151.0
2017-09-15 17:38:12.000,tidepool,mg/dL,144.144
2017-09-15 17:43:04.005,nightscout,mg/dL,151.0
2017-09-15 17:43:12.000,tidepool,mg/dL,144.144
2017-09-15 17:48:04.248,nightscout,mg/dL,145.0
2017-09-15 17:48:12.000,tidepool,mg/dL,144.144
2017-09-15 17:53:03.595,nightscout,mg/dL,146.0
2017-09-15 17:53:12.000,tidepool,mg/dL,144.144
2017-09-15 17:58:04.200,nightscout,mg/dL,139.0
2017-09-15 17:58:12.000,tidepool,mg/dL,126.126
2017-09-15 18:03:03.971,nightscout,mg/dL,135.0
2017-09-15 18:03:12.000,tidepool,mg/dL,126.126
2017-09-15 18:08:03.971,nightscout,mg/dL,137.0
2017-09-15 18:08:12.000,tidepool,mg/dL,126.126
2017-09-15 18:13:04.122,nightscout,mg/dL,144.0
2017-09-15 18:13:12.000,tidepool,mg/dL,126.126
2017-09-15 18:18:04.220,nightscout,mg/dL,148.0
2017-09-15 18:18:12.000,tidepool,mg/dL,144.144
2017-09-15 18:23:04.195,nightscout,mg/dL,146.0
2017-09-15 18:23:12.000,tidepool,mg/dL,144.144
2017-09-15 18:28:04.001,nightscout,mg/dL,143.0
2017-09-15 18:28:12.000,tidepool,mg/dL,126.126
2017-09-15 18:33:04.106,nightscout,mg/dL,140.0
2017-09-15 18:33:12.000,tidepool,mg/dL,126.126
2017-09-15 18:38:04.203,nightscout,mg/dL,138.0
2017-09-15 18:38:12.000,tidepool,mg/dL,126.126
2017-09-15 18:43:03.931,nightscout,mg/dL,133.0
2017-09-15 18:43:12.000,tidepool,mg/dL,126.126
2017-09-15 18:48:04.029,nightscout,mg/dL,130.0
2017-09-15 18:48:12.000,tidepool,mg/dL,126.126
2017-09-15 18:53:03.638,nightscout,mg/dL,127.0
2017-09-15 18:53:12.000,tidepool,mg/dL,126.126
2017-09-15 18:58:04.103,nightscout,mg/dL,121.0
2017-09-15 18:58:12.000,tidepool,mg/dL,108.108
2017-09-15 19:03:03.975,nightscout,mg/dL,116.0
2017-09-15 19:03:12.000,tidepool,mg/dL,108.108
2017-09-15 19:08:04.197,nightscout,mg/dL,109.0
2017-09-15 19:08:12.000,tidepool,mg/dL,108.108
2017-09-15 19:13:03.894,nightscout,mg/dL,105.0
2017-09-15 19:13:12.000,tidepool,mg/dL,90.09
2017-09-15 19:18:03.936,nightscout,mg/dL,104.0
2017-09-15 19:18:12.000,tidepool,mg/dL,90.09
2017-09-15 19:23:04.051,nightscout,mg/dL,104.0
2017-09-15 19:23:12.000,tidepool,mg/dL,90.09
2017-09-15 19:28:03.799,nightscout,mg/dL,100.0
2017-09-15 19:28:12.000,tidepool,mg/dL,90.09
2017-09-15 19:33:03.881,nightscout,mg/dL,94.0
2017-09-15 19:33:12.000,tidepool,mg/dL,90.09
2017-09-15 19:38:04.346,nightscout,mg/dL,91.0
2017-09-15 19:38:12.000,tidepool,mg/dL,90.09
2017-09-15 19:41:15.000,googlesheet,mg/dL,98.0
2017-09-15 19:43:04.319,nightscout,mg/dL,90.0
2017-09-15 19:43:12.000,tidepool,mg/dL,72.072
2017-09-15 19:48:03.507,nightscout,mg/dL,89.0
2017-09-15 19:48:12.000,tidepool,mg/dL,72.072
2017-09-15 19:53:03.897,nightscout,mg/dL,86.0
2017-09-15 19:53:12.000,tidepool,mg/dL,72.072
2017-09-15 19:58:03.873,nightscout,mg/dL,83.0
2017-09-15 19:58:12.000,tidepool,mg/dL,72.072
2017-09-15 20:03:04.175,nightscout,mg/dL,78.0
2017-09-15 20:03:12.000,tidepool,mg/dL,72.072
2017-09-15 20:08:03.946,nightscout,mg/dL,77.0
2017-09-15 20:08:12.000,tidepool,mg/dL,72.072
2017-09-15 20:13:03.921,nightscout,mg/dL,80.0
2017-09-15 20:13:12.000,tidepool,mg/dL,72.072
2017-09-15 20:18:03.896,nightscout,mg/dL,83.0
2017-09-15 20:18:12.000,tidepool,mg/dL,72.072
2017-09-15 20:23:03.994,nightscout,mg/dL,95.0
2017-09-15 20:23:12.000,tidepool,mg/dL,90.09
2017-09-15 20:28:03.845,nightscout,mg/dL,113.0
2017-09-15 20:28:12.000,tidepool,mg/dL,108.108
2017-09-15 20:33:03.820,nightscout,mg/dL,131.0
2017-09-15 20:33:12.000,tidepool,mg/dL,126.126
2017-09-15 20:38:03.918,nightscout,mg/dL,144.0
2017-09-15 20:38:12.000,tidepool,mg/dL,126.126
2017-09-15 20:43:04.265,nightscout,mg/dL,153.0
2017-09-15 20:43:12.000,tidepool,mg/dL,144.144
2017-09-15 20:48:03.868,nightscout,mg/dL,160.0
2017-09-15 20:48:12.000,tidepool,mg/dL,144.144
2017-09-15 20:53:04.214,nightscout,mg/dL,167.0
2017-09-15 20:53:12.000,tidepool,mg/dL,162.162
2017-09-15 20:58:03.942,nightscout,mg/dL,172.0
2017-09-15 20:58:12.000,tidepool,mg/dL,162.162
2017-09-15 21:03:03.591,nightscout,mg/dL,173.0
2017-09-15 21:03:12.000,tidepool,mg/dL,162.162
2017-09-15 21:08:03.784,nightscout,mg/dL,173.0
2017-09-15 21:08:12.000,tidepool,mg/dL,162.162
2017-09-15 21:13:03.782,nightscout,mg/dL,170.0
2017-09-15 21:13:12.000,tidepool,mg/dL,162.162
2017-09-15 21:18:03.822,nightscout,mg/dL,168.0
2017-09-15 21:18:12.000,tidepool,mg/dL,162.162
2017-09-15 21:23:04.167,nightscout,mg/dL,167.0
2017-09-15 21:23:12.000,tidepool,mg/dL,162.162
2017-09-15 21:28:03.780,nightscout,mg/dL,168.0
2017-09-15 21:28:12.000,tidepool,mg/dL,162.162
2017-09-15 21:33:03.459,nightscout,mg/dL,167.0
2017-09-15 21:33:12.000,tidepool,mg/dL,162.162
2017-09-15 21:38:03.720,nightscout,mg/dL,166.0
2017-09-15 21:38:12.000,tidepool,mg/dL,162.162
2017-09-15 21:43:03.402,nightscout,mg/dL,164.0
2017-09-15 21:43:12.000,tidepool,mg/dL,162.162
2017-09-15 21:48:03.794,nightscout,mg/dL,163.0
2017-09-15 21:48:12.000,tidepool,mg/dL,162.162
2017-09-15 21:50:24.000,googlesheet,mg/dL,83.0
2017-09-15 21:53:03.768,nightscout,mg/dL,162.0
2017-09-15 21:53:12.000,tidepool,mg/dL,144.144
2017-09-15 21:58:04.109,nightscout,mg/dL,159.0
2017-09-15 21:58:12.000,tidepool,mg/dL,144.144
2017-09-15 22:03:03.607,nightscout,mg/dL,160.0
2017-09-15 22:03:12.000,tidepool,mg/dL,144.144
2017-09-15 22:08:03.706,nightscout,mg/dL,160.0
2017-09-15 22:08:12.000,tidepool,mg/dL,144.144
2017-09-15 22:13:03.536,nightscout,mg/dL,155.0
2017-09-15 22:13:12.000,tidepool,mg/dL,144.144
2017-09-15 22:18:03.736,nightscout,mg/dL,154.0
2017-09-15 22:18:12.000,tidepool,mg/dL,144.144
2017-09-15 22:23:03.835,nightscout,mg/dL,151.0
2017-09-15 22:23:12.000,tidepool,mg/dL,144.144
2017-09-15 22:28:03.824,nightscout,mg/dL,147.0
2017-09-15 22:28:12.000,tidepool,mg/dL,144.144
2017-09-15 22:33:03.738,nightscout,mg/dL,139.0
2017-09-15 22:33:12.000,tidepool,mg/dL,126.126
2017-09-15 22:38:03.765,nightscout,mg/dL,142.0
2017-09-15 22:38:12.000,tidepool,mg/dL,126.126
2017-09-15 22:43:03.739,nightscout,mg/dL,138.0
2017-09-15 22:43:12.000,tidepool,mg/dL,126.126
2017-09-15 22:48:03.716,nightscout,mg/dL,134.0
2017-09-15 22:48:12.000,tidepool,mg/dL,126.126
2017-09-15 22:53:03.564,nightscout,mg/dL,128.0
2017-09-15 22:53:12.000,tidepool,mg/dL,126.126
2017-09-15 22:58:03.663,nightscout,mg/dL,120.0
2017-09-15 22:58:12.000,tidepool,mg/dL,108.108
2017-09-15 23:03:03.761,nightscout,mg/dL,114.0
2017-09-15 23:03:12.000,tidepool,mg/dL,108.108
2017-09-15 23:08:03.611,nightscout,mg/dL,108.0
2017-09-15 23:08:12.000,tidepool,mg/dL,90.09
2017-09-15 23:13:03.586,nightscout,mg/dL,109.0
2017-09-15 23:13:12.000,tidepool,mg/dL,108.108
2017-09-15 23:18:03.685,nightscout,mg/dL,103.0
2017-09-15 23:18:12.000,tidepool,mg/dL,90.09
2017-09-15 23:23:03.659,nightscout,mg/dL,96.0
2017-09-15 23:23:12.000,tidepool,mg/dL,90.09
2017-09-15 23:28:03.510,nightscout,mg/dL,91.0
2017-09-15 23:28:11.000,tidepool,mg/dL,90.09
2017-09-15 23:33:03.609,nightscout,mg/dL,88.0
2017-09-15 23:33:11.000,tidepool,mg/dL,72.072
2017-09-15 23:38:03.584,nightscout,mg/dL,86.0
2017-09-15 23:38:11.000,tidepool,mg/dL,72.072
2017-09-15 23:43:03.560,nightscout,mg/dL,84.0
2017-09-15 23:43:11.000,tidepool,mg/dL,72.072
2017-09-15 23:48:03.533,nightscout,mg/dL,82.0
2017-09-15 23:48:11.000,tidepool,mg/dL,72.072
2017-09-15 23:53:04.002,nightscout,mg/dL,79.0
2017-09-15 23:53:11.000,tidepool,mg/dL,72.072
2017-09-15 23:58:03.484,nightscout,mg/dL,74.0
2017-09-15 23:58:11.000,tidepool,mg/dL,72.072
2017-09-16 00:03:03.582,nightscout,mg/dL,72.0
2017-09-16 00:03:11.000,tidepool,mg/dL,54.054
2017-09-16 00:08:03.557,nightscout,mg/dL,74.0
2017-09-16 00:08:11.000,tidepool,mg/dL,72.072
2017-09-16 00:13:03.655,nightscout,mg/dL,81.0
2017-09-16 00:13:11.000,tidepool,mg/dL,72.072
2017-09-16 00:18:03.507,nightscout,mg/dL,90.0
2017-09-16 00:18:11.000,tidepool,mg/dL,72.072
2017-09-16 00:23:03.481,nightscout,mg/dL,101.0
2017-09-16 00:23:12.000,tidepool,mg/dL,90.09
2017-09-16 00:28:02.580,nightscout,mg/dL,116.0
2017-09-16 00:28:11.000,tidepool,mg/dL,108.108
2017-09-16 00:33:02.431,nightscout,mg/dL,132.0
2017-09-16 00:33:11.000,tidepool,mg/dL,126.126
2017-09-16 00:38:03.033,nightscout,mg/dL,140.0
2017-09-16 00:38:11.000,tidepool,mg/dL,126.126
2017-09-16 00:43:02.303,nightscout,mg/dL,143.0
2017-09-16 00:43:11.000,tidepool,mg/dL,126.126
2017-09-16 00:48:02.303,nightscout,mg/dL,146.0
2017-09-16 00:48:11.000,tidepool,mg/dL,144.144
2017-09-16 00:53:03.146,nightscout,mg/dL,147.0
2017-09-16 00:53:11.000,tidepool,mg/dL,144.144
2017-09-16 00:58:02.367,nightscout,mg/dL,148.0
2017-09-16 00:58:12.000,tidepool,mg/dL,144.144
2017-09-16 01:03:02.467,nightscout,mg/dL,148.0
2017-09-16 01:03:11.000,tidepool,mg/dL,144.144
2017-09-16 01:08:02.318,nightscout,mg/dL,145.0
2017-09-16 01:08:11.000,tidepool,mg/dL,144.144
2017-09-16 01:13:02.664,nightscout,mg/dL,140.0
2017-09-16 01:13:11.000,tidepool,mg/dL,126.126
2017-09-16 01:18:02.392,nightscout,mg/dL,137.0
2017-09-16 01:18:12.000,tidepool,mg/dL,126.126
2017-09-16 01:23:02.738,nightscout,mg/dL,131.0
2017-09-16 01:23:11.000,tidepool,mg/dL,126.126
2017-09-16 01:28:02.219,nightscout,mg/dL,126.0
2017-09-16 01:28:11.000,tidepool,mg/dL,108.108
2017-09-16 01:33:02.316,nightscout,mg/dL,119.0
2017-09-16 01:33:11.000,tidepool,mg/dL,108.108
2017-09-16 01:38:02.753,nightscout,mg/dL,110.0
2017-09-16 01:38:11.000,tidepool,mg/dL,108.108
2017-09-16 01:39:41.000,googlesheet,mg/dL,182.0
2017-09-16 01:43:02.462,nightscout,mg/dL,102.0
2017-09-16 01:43:11.000,tidepool,mg/dL,90.09
2017-09-16 01:48:02.204,nightscout,mg/dL,92.0
2017-09-16 01:48:11.000,tidepool,mg/dL,90.09
2017-09-16 01:53:02.178,nightscout,mg/dL,86.0
2017-09-16 01:53:11.000,tidepool,mg/dL,72.072
2017-09-16 01:58:02.217,nightscout,mg/dL,84.0
2017-09-16 01:58:11.000,tidepool,mg/dL,72.072
2017-09-16 02:03:02.687,nightscout,mg/dL,90.0
2017-09-16 02:03:11.000,tidepool,mg/dL,72.072
2017-09-16 02:08:02.291,nightscout,mg/dL,86.0
2017-09-16 02:08:11.000,tidepool,mg/dL,72.072
2017-09-16 02:13:02.635,nightscout,mg/dL,92.0
2017-09-16 02:13:11.000,tidepool,mg/dL,90.09
2017-09-16 02:18:02.985,nightscout,mg/dL,101.0
2017-09-16 02:18:11.000,tidepool,mg/dL,90.09
2017-09-16 02:23:02.616,nightscout,mg/dL,109.0
2017-09-16 02:23:11.000,tidepool,mg/dL,108.108
2017-09-16 02:28:02.220,nightscout,mg/dL,116.0
2017-09-16 02:28:11.000,tidepool,mg/dL,108.108
2017-09-16 02:33:02.566,nightscout,mg/dL,121.0
2017-09-16 02:33:11.000,tidepool,mg/dL,108.108
2017-09-16 02:38:02.293,nightscout,mg/dL,121.0
